run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
0;2026-07-02 20:23:21;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;1.1626;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1472;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;21.3036;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4511;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1340;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4433;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4867;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2398;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1337;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1276;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;11;Busca de produto por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1030;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;12;Busca de reviews por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7531;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;13;Busca de reviews por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.9244;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;14;Busca de produtos similares por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2823;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;15;Busca de categorias por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1454;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;16;Busca resumida por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1206;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;17;Busca de produto por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1431;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;18;Busca de reviews por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;27.0080;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;19;Busca de reviews por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;27.0427;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;20;Busca de produto por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2396;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;21;Busca de produto por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1079;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;22;Busca de reviews por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;32.6542;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;23;Busca de produto por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2706;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;24;Busca de categorias por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1458;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;25;Busca de produto por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;6.7310153568128905;0.1486;1;cache quente
0;2026-07-02 20:23:21;sistema_giovana;26;Busca de reviews por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.1340;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;27;Busca de produto por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1983;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;28;Busca de produtos similares por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;8.039166755546228;0.1244;1;cache quente
0;2026-07-02 20:23:21;sistema_giovana;29;Busca de reviews por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.1411;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;30;Busca de categorias por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2048;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;31;Busca de produto por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1060;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;32;Busca de reviews por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.1622;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;33;Busca de produto por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2324;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;34;Busca de produtos similares por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1293;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;35;Busca de reviews por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.5001;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;36;Busca de produto por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2457;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;37;Busca de categorias por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1305;0;cache quente
0;2026-07-02 20:23:21;sistema_giovana;38;Busca de produto por ASIN - 15;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1029;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;39;Busca de reviews por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.5954;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;40;Busca de produto por ASIN - 16;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;89.5567;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;41;Busca de produtos similares por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1984;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;42;Busca de categorias por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1413;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;43;Busca de reviews por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.7558;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;44;Busca de produto por ASIN - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.6131;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;45;Busca de produto por ASIN - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2031;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;46;Busca de reviews por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;155.9490;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;47;Busca de produto por ASIN - 19;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2195;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;48;Busca de categorias por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1568;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;49;Busca de reviews por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.8652;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;50;Busca de produto por ASIN - 20;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2136;0;cache quente
0;2026-07-02 20:23:22;sistema_giovana;51;Busca de produtos por cat_nome - 1;Lookup Simples;tuplas por milissegundos;tp/ms;199.98525207556474;102.9026;20579;cache quente
0;2026-07-02 20:23:22;sistema_giovana;52;Busca de produtos por cat_nome - 2;Lookup Simples;tuplas por milissegundos;tp/ms;200.54014185508936;102.6179;20579;cache quente
0;2026-07-02 20:23:22;sistema_giovana;53;Busca de produtos por cat_nome - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.012884024121983612;77.6155;1;cache quente
0;2026-07-02 20:23:22;sistema_giovana;54;Busca de produtos por cat_nome - 4;Lookup Simples;tuplas por milissegundos;tp/ms;8.373547293068013;2.3885;20;cache quente
0;2026-07-02 20:23:22;sistema_giovana;55;Busca de produtos por cat_nome - 5;Lookup Simples;tuplas por milissegundos;tp/ms;1.1562745699987718;33.7290;39;cache quente
0;2026-07-02 20:23:22;sistema_giovana;56;Busca de produtos por cat_nome - 6;Lookup Simples;tuplas por milissegundos;tp/ms;3.7989406564556463;34.2201;130;cache quente
0;2026-07-02 20:23:22;sistema_giovana;57;Busca de produtos por cat_nome - 7;Lookup Simples;tuplas por milissegundos;tp/ms;203.28833777321242;101.2306;20579;cache quente
0;2026-07-02 20:23:23;sistema_giovana;58;Busca de produtos por cat_nome - 8;Lookup Simples;tuplas por milissegundos;tp/ms;1345.7073755662263;358.4278;482339;cache quente
0;2026-07-02 20:23:23;sistema_giovana;59;Busca de produtos por cat_nome - 9;Lookup Simples;tuplas por milissegundos;tp/ms;4.745132460347778;197.6763;938;cache quente
0;2026-07-02 20:23:23;sistema_giovana;60;Busca de produtos por cat_nome - 10;Lookup Simples;tuplas por milissegundos;tp/ms;138.6871449497882;222.0754;30799;cache quente
0;2026-07-02 20:23:23;sistema_giovana;61;Busca de produtos por cat_nome - 11;Lookup Simples;tuplas por milissegundos;tp/ms;1076.488157329688;378.4816;407431;cache quente
0;2026-07-02 20:23:24;sistema_giovana;62;Busca de produtos por cat_nome - 12;Lookup Simples;tuplas por milissegundos;tp/ms;178.00374078519386;113.0089;20116;cache quente
0;2026-07-02 20:23:24;sistema_giovana;63;Busca de produtos por cat_nome - 13;Lookup Simples;tuplas por milissegundos;tp/ms;39.66274518032472;88.8995;3526;cache quente
0;2026-07-02 20:23:24;sistema_giovana;64;Busca de produtos por cat_nome - 14;Lookup Simples;tuplas por milissegundos;tp/ms;211.06366948338464;97.4777;20574;cache quente
0;2026-07-02 20:23:24;sistema_giovana;65;Busca de produtos por cat_nome - 15;Lookup Simples;tuplas por milissegundos;tp/ms;37.51376822233999;89.8337;3370;cache quente
0;2026-07-02 20:23:24;sistema_giovana;66;Busca de produtos por cat_nome - 16;Lookup Simples;tuplas por milissegundos;tp/ms;726.0127252271434;108.8466;79024;cache quente
0;2026-07-02 20:23:24;sistema_giovana;67;Busca de produtos por cat_nome - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.9626267140729592;165.1731;159;cache quente
0;2026-07-02 20:23:24;sistema_giovana;68;Busca de produtos por cat_nome - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;144.4163;0;cache quente
0;2026-07-02 20:23:24;sistema_giovana;69;Busca de produtos por cat_nome - 19;Lookup Simples;tuplas por milissegundos;tp/ms;0.30853680615052576;162.0552;50;cache quente
0;2026-07-02 20:23:25;sistema_giovana;70;Busca de produtos por cat_nome - 20;Lookup Simples;tuplas por milissegundos;tp/ms;41.89664002592651;299.0216;12528;cache quente
0;2026-07-02 20:23:25;sistema_giovana;71;Busca de produtos por cat_nome - 21;Lookup Simples;tuplas por milissegundos;tp/ms;31.68794232402104;395.3554;12528;cache quente
0;2026-07-02 20:23:25;sistema_giovana;72;Busca de produtos por cat_nome - 22;Lookup Simples;tuplas por milissegundos;tp/ms;2.6348234732677422;73.2497;193;cache quente
0;2026-07-02 20:23:26;sistema_giovana;73;Busca de produtos por cat_nome - 23;Lookup Simples;tuplas por milissegundos;tp/ms;2370.4633667763555;982.1071;2328049;cache quente
0;2026-07-02 20:23:26;sistema_giovana;74;Busca de produtos por cat_nome - 24;Lookup Simples;tuplas por milissegundos;tp/ms;0.43221345257856547;104.1152;45;cache quente
0;2026-07-02 20:23:26;sistema_giovana;75;Busca de produtos por cat_nome - 25;Lookup Simples;tuplas por milissegundos;tp/ms;1.1357868584115718;37.8592;43;cache quente
0;2026-07-02 20:23:27;sistema_giovana;76;Busca de produtos por cat_nome - 26;Lookup Simples;tuplas por milissegundos;tp/ms;3.711757149927951;238.1621;884;cache quente
0;2026-07-02 20:23:27;sistema_giovana;77;Busca de produtos por cat_nome - 27;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.9684;0;cache quente
0;2026-07-02 20:23:27;sistema_giovana;78;Busca de produtos por cat_nome - 28;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;152.4121;0;cache quente
0;2026-07-02 20:23:27;sistema_giovana;79;Busca de produtos por cat_nome - 29;Lookup Simples;tuplas por milissegundos;tp/ms;199.01457317053988;103.3794;20574;cache quente
0;2026-07-02 20:23:27;sistema_giovana;80;Busca de produtos por cat_nome - 30;Lookup Simples;tuplas por milissegundos;tp/ms;16.39273031435955;228.0279;3738;cache quente
0;2026-07-02 20:23:27;sistema_giovana;81;Busca de produtos por cat_nome - 31;Lookup Simples;tuplas por milissegundos;tp/ms;0.11928106487183263;83.8356;10;cache quente
0;2026-07-02 20:23:27;sistema_giovana;82;Busca de produtos por cat_nome - 32;Lookup Simples;tuplas por milissegundos;tp/ms;634.0240454722482;124.6388;79024;cache quente
0;2026-07-02 20:23:27;sistema_giovana;83;Busca de produtos por cat_nome - 33;Lookup Simples;tuplas por milissegundos;tp/ms;0.6913432322957144;36.1615;25;cache quente
0;2026-07-02 20:23:28;sistema_giovana;84;Busca de produtos por cat_nome - 34;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;133.0008;0;cache quente
0;2026-07-02 20:23:28;sistema_giovana;85;Busca de produtos por cat_nome - 35;Lookup Simples;tuplas por milissegundos;tp/ms;1.3417043875067587;155.7720;209;cache quente
0;2026-07-02 20:23:28;sistema_giovana;86;Busca de produtos por cat_nome - 36;Lookup Simples;tuplas por milissegundos;tp/ms;2.427603829772029;186.6038;453;cache quente
0;2026-07-02 20:23:28;sistema_giovana;87;Busca de produtos por cat_nome - 37;Lookup Simples;tuplas por milissegundos;tp/ms;7.651709806792137;48.0938;368;cache quente
0;2026-07-02 20:23:28;sistema_giovana;88;Busca de produtos por cat_nome - 38;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;85.9257;0;cache quente
0;2026-07-02 20:23:28;sistema_giovana;89;Busca de produtos por cat_nome - 39;Lookup Simples;tuplas por milissegundos;tp/ms;206.76034075634865;99.5307;20579;cache quente
0;2026-07-02 20:23:28;sistema_giovana;90;Busca de produtos por cat_nome - 40;Lookup Simples;tuplas por milissegundos;tp/ms;137.53833031949057;223.5450;30746;cache quente
0;2026-07-02 20:23:28;sistema_giovana;91;Busca de produtos por cat_nome - 41;Lookup Simples;tuplas por milissegundos;tp/ms;625.3157928042586;126.3586;79014;cache quente
0;2026-07-02 20:23:29;sistema_giovana;92;Busca de produtos por cat_nome - 42;Lookup Simples;tuplas por milissegundos;tp/ms;66.16368510460129;291.2776;19272;cache quente
0;2026-07-02 20:23:29;sistema_giovana;93;Busca de produtos por cat_nome - 43;Lookup Simples;tuplas por milissegundos;tp/ms;0.8862417934114125;604.8011;536;cache quente
0;2026-07-02 20:23:30;sistema_giovana;94;Busca de produtos por cat_nome - 44;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;153.5210;0;cache quente
0;2026-07-02 20:23:30;sistema_giovana;95;Busca de produtos por cat_nome - 45;Lookup Simples;tuplas por milissegundos;tp/ms;4.063845009372479;217.5280;884;cache quente
0;2026-07-02 20:23:30;sistema_giovana;96;Busca de produtos por cat_nome - 46;Lookup Simples;tuplas por milissegundos;tp/ms;3.1211023205608024;86.1875;269;cache quente
0;2026-07-02 20:23:30;sistema_giovana;97;Busca de produtos por cat_nome - 47;Lookup Simples;tuplas por milissegundos;tp/ms;10.577208932283458;77.9979;825;cache quente
0;2026-07-02 20:23:30;sistema_giovana;98;Busca de produtos por cat_nome - 48;Lookup Simples;tuplas por milissegundos;tp/ms;0.38651584338396683;38.8082;15;cache quente
0;2026-07-02 20:23:30;sistema_giovana;99;Busca de produtos por cat_nome - 49;Lookup Simples;tuplas por milissegundos;tp/ms;21.758716387287947;193.0721;4201;cache quente
0;2026-07-02 20:23:30;sistema_giovana;100;Busca de produtos por cat_nome - 50;Lookup Simples;tuplas por milissegundos;tp/ms;1.9552669310528412;194.8583;381;cache quente
0;2026-07-02 20:23:37;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4786;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1334;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;21.2717;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4440;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1501;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.7672;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;27.0805;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2380;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1248;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1106;0;cache quente
0;2026-07-02 20:23:37;sistema_giovana;51;Busca de produtos por cat_nome - 1;Lookup Simples;tuplas por milissegundos;tp/ms;202.65504799877692;101.5469;20579;cache quente
0;2026-07-02 20:23:37;sistema_giovana;52;Busca de produtos por cat_nome - 2;Lookup Simples;tuplas por milissegundos;tp/ms;204.1478975941153;100.8044;20579;cache quente
0;2026-07-02 20:23:37;sistema_giovana;53;Busca de produtos por cat_nome - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.013083482944291978;76.4322;1;cache quente
0;2026-07-02 20:23:37;sistema_giovana;54;Busca de produtos por cat_nome - 4;Lookup Simples;tuplas por milissegundos;tp/ms;7.9847013184815205;2.5048;20;cache quente
0;2026-07-02 20:23:37;sistema_giovana;55;Busca de produtos por cat_nome - 5;Lookup Simples;tuplas por milissegundos;tp/ms;1.1809848003371628;33.0233;39;cache quente
0;2026-07-02 20:23:37;sistema_giovana;56;Busca de produtos por cat_nome - 6;Lookup Simples;tuplas por milissegundos;tp/ms;3.8900710219766697;33.4184;130;cache quente
0;2026-07-02 20:23:37;sistema_giovana;57;Busca de produtos por cat_nome - 7;Lookup Simples;tuplas por milissegundos;tp/ms;205.20029947993964;100.2874;20579;cache quente
0;2026-07-02 20:23:38;sistema_giovana;58;Busca de produtos por cat_nome - 8;Lookup Simples;tuplas por milissegundos;tp/ms;1342.4227739326816;359.3048;482339;cache quente
0;2026-07-02 20:23:38;sistema_giovana;59;Busca de produtos por cat_nome - 9;Lookup Simples;tuplas por milissegundos;tp/ms;4.74402020550038;197.7226;938;cache quente
0;2026-07-02 20:23:38;sistema_giovana;60;Busca de produtos por cat_nome - 10;Lookup Simples;tuplas por milissegundos;tp/ms;139.08069238300465;221.4470;30799;cache quente
0;2026-07-02 20:24:24;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;1.1561;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1305;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;21.3999;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4149;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1192;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4930;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7495;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2311;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1447;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1263;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;11;Busca de produto por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1009;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;12;Busca de reviews por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.9558;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;13;Busca de reviews por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.7248;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;14;Busca de produtos similares por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2472;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;15;Busca de categorias por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1132;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;16;Busca resumida por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1028;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;17;Busca de produto por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1131;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;18;Busca de reviews por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4392;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;19;Busca de reviews por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.5974;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;20;Busca de produto por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2447;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;21;Busca de produto por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1151;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;22;Busca de reviews por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;30.5272;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;23;Busca de produto por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2100;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;24;Busca de categorias por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1630;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;25;Busca de produto por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;7.359272045080382;0.1359;1;cache quente
0;2026-07-02 20:24:24;sistema_giovana;26;Busca de reviews por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.1398;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;27;Busca de produto por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2295;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;28;Busca de produtos similares por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;7.638019234461689;0.1309;1;cache quente
0;2026-07-02 20:24:24;sistema_giovana;29;Busca de reviews por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.6564;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;30;Busca de categorias por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2341;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;31;Busca de produto por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1348;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;32;Busca de reviews por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4617;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;33;Busca de produto por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2159;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;34;Busca de produtos similares por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1189;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;35;Busca de reviews por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.8042;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;36;Busca de produto por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2574;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;37;Busca de categorias por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1598;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;38;Busca de produto por ASIN - 15;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1275;0;cache quente
0;2026-07-02 20:24:24;sistema_giovana;39;Busca de reviews por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.9643;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;40;Busca de produto por ASIN - 16;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;88.9977;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;41;Busca de produtos similares por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2072;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;42;Busca de categorias por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1592;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;43;Busca de reviews por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.5999;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;44;Busca de produto por ASIN - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;27.3571;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;45;Busca de produto por ASIN - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2058;0;cache quente
0;2026-07-02 20:24:25;sistema_giovana;46;Busca de reviews por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;156.7563;0;cache quente
